1693	1	APA_P02SU	1	1	0	116	2	45	2	6	4	100	
1682	1	APA_P02SU	1	1	0	74	2	34	2	4	10	74	
1695	1	APA_P02SU	1	1	0	117	2	47	2	6	5	101	
333	1	APA_P02SU	1	1	0	111	0	29	2	5	15	95	
324	1	APA_P02SU	1	1	0	80	0	38	2	7	0	112	
335	1	APA_P02SU	1	1	0	110	0	27	2	5	14	94	
326	1	APA_P02SU	1	1	0	81	0	36	2	7	1	113	
337	1	APA_P02SU	1	1	0	109	0	25	2	5	13	93	
328	1	APA_P02SU	1	1	0	82	0	34	2	7	2	114	
339	1	APA_P02SU	1	1	0	108	0	23	2	5	12	92	
330	1	APA_P02SU	1	1	0	83	0	32	2	7	3	115	
341	1	APA_P02SU	1	1	0	107	0	21	2	5	11	91	
332	1	APA_P02SU	1	1	0	84	0	30	2	7	4	116	
872	1	APA_P02SU	1	1	0	106	1	29	2	5	10	90	
881	1	APA_P02SU	1	1	0	85	1	38	2	7	5	117	
1705	1	APA_P02SU	2	1	1	52	2	9	3	1	4	148	
1716	1	APA_P02SU	2	1	1	11	2	20	3	3	11	187	
1703	1	APA_P02SU	2	1	1	51	2	7	3	1	3	147	
1714	1	APA_P02SU	2	1	1	12	2	18	3	3	12	188	
1701	1	APA_P02SU	2	1	1	50	2	5	3	1	2	146	
1712	1	APA_P02SU	2	1	1	13	2	16	3	3	13	189	
1699	1	APA_P02SU	2	1	1	49	2	3	3	1	1	145	
1710	1	APA_P02SU	2	1	1	14	2	14	3	3	14	190	
1697	1	APA_P02SU	2	1	1	48	2	1	3	1	0	144	
1708	1	APA_P02SU	2	1	1	15	2	12	3	3	15	191	
322	1	APA_P02SU	2	1	1	20	0	0	3	0	4	132	
311	1	APA_P02SU	2	1	1	43	0	11	3	2	11	171	
320	1	APA_P02SU	2	1	1	19	0	2	3	0	3	131	
309	1	APA_P02SU	2	1	1	44	0	13	3	2	12	172	
318	1	APA_P02SU	2	1	1	18	0	4	3	0	2	130	
307	1	APA_P02SU	2	1	1	45	0	15	3	2	13	173	
316	1	APA_P02SU	2	1	1	17	0	6	3	0	1	129	
305	1	APA_P02SU	2	1	1	46	0	17	3	2	14	174	
314	1	APA_P02SU	2	1	1	16	0	8	3	0	0	128	
303	1	APA_P02SU	2	1	1	47	0	19	3	2	15	175	
302	1	APA_P02SU	2	1	1	68	0	20	3	4	4	196	
291	1	APA_P02SU	2	1	1	123	0	31	3	6	11	235	
300	1	APA_P02SU	2	1	1	67	0	22	3	4	3	195	
289	1	APA_P02SU	2	1	1	124	0	33	3	6	12	236	
298	1	APA_P02SU	2	1	1	66	0	24	3	4	2	194	
287	1	APA_P02SU	2	1	1	125	0	35	3	6	13	237	
296	1	APA_P02SU	2	1	1	65	0	26	3	4	1	193	
285	1	APA_P02SU	2	1	1	126	0	37	3	6	14	238	
294	1	APA_P02SU	2	1	1	64	0	28	3	4	0	192	
283	1	APA_P02SU	2	1	1	127	0	39	3	6	15	239	
1729	1	APA_P02SU	2	1	1	100	2	33	3	5	4	212	
1740	1	APA_P02SU	2	1	1	91	2	44	3	7	11	251	
1727	1	APA_P02SU	2	1	1	99	2	31	3	5	3	211	
1738	1	APA_P02SU	2	1	1	92	2	42	3	7	12	252	
1725	1	APA_P02SU	2	1	1	98	2	29	3	5	2	210	
1736	1	APA_P02SU	2	1	1	93	2	40	3	7	13	253	
1723	1	APA_P02SU	2	1	1	97	2	27	3	5	1	209	
1734	1	APA_P02SU	2	1	1	94	2	38	3	7	14	254	
1721	1	APA_P02SU	2	1	1	96	2	25	3	5	0	208	
1732	1	APA_P02SU	2	1	1	95	2	36	3	7	15	255	
890	1	APA_P02SU	2	1	1	57	1	7	3	1	9	153	
899	1	APA_P02SU	2	1	1	6	1	16	3	3	6	182	
888	1	APA_P02SU	2	1	1	56	1	5	3	1	8	152	
897	1	APA_P02SU	2	1	1	7	1	14	3	3	7	183	
886	1	APA_P02SU	2	1	1	55	1	3	3	1	7	151	
895	1	APA_P02SU	2	1	1	8	1	12	3	3	8	184	
884	1	APA_P02SU	2	1	1	54	1	1	3	1	6	150	
893	1	APA_P02SU	2	1	1	9	1	10	3	3	9	185	
1707	1	APA_P02SU	2	1	1	53	2	11	3	1	5	149	
1718	1	APA_P02SU	2	1	1	10	2	22	3	3	10	186	
883	1	APA_P02SU	2	1	1	25	1	0	3	0	9	137	
894	1	APA_P02SU	2	1	1	38	1	11	3	2	6	166	
885	1	APA_P02SU	2	1	1	24	1	2	3	0	8	136	
896	1	APA_P02SU	2	1	1	39	1	13	3	2	7	167	
887	1	APA_P02SU	2	1	1	23	1	4	3	0	7	135	
898	1	APA_P02SU	2	1	1	40	1	15	3	2	8	168	
889	1	APA_P02SU	2	1	1	22	1	6	3	0	6	134	
900	1	APA_P02SU	2	1	1	41	1	17	3	2	9	169	
891	1	APA_P02SU	2	1	1	21	1	8	3	0	5	133	
902	1	APA_P02SU	2	1	1	42	1	19	3	2	10	170	
903	1	APA_P02SU	2	1	1	73	1	20	3	4	9	201	
914	1	APA_P02SU	2	1	1	118	1	31	3	6	6	230	
905	1	APA_P02SU	2	1	1	72	1	22	3	4	8	200	
916	1	APA_P02SU	2	1	1	119	1	33	3	6	7	231	
907	1	APA_P02SU	2	1	1	71	1	24	3	4	7	199	
918	1	APA_P02SU	2	1	1	120	1	35	3	6	8	232	
909	1	APA_P02SU	2	1	1	70	1	26	3	4	6	198	
920	1	APA_P02SU	2	1	1	121	1	37	3	6	9	233	
911	1	APA_P02SU	2	1	1	69	1	28	3	4	5	197	
922	1	APA_P02SU	2	1	1	122	1	39	3	6	10	234	
910	1	APA_P02SU	2	1	1	105	1	27	3	5	9	217	
919	1	APA_P02SU	2	1	1	86	1	36	3	7	6	246	
908	1	APA_P02SU	2	1	1	104	1	25	3	5	8	216	
917	1	APA_P02SU	2	1	1	87	1	34	3	7	7	247	
906	1	APA_P02SU	2	1	1	103	1	23	3	5	7	215	
915	1	APA_P02SU	2	1	1	88	1	32	3	7	8	248	
904	1	APA_P02SU	2	1	1	102	1	21	3	5	6	214	
913	1	APA_P02SU	2	1	1	89	1	30	3	7	9	249	
1731	1	APA_P02SU	2	1	1	101	2	35	3	5	5	213	
1742	1	APA_P02SU	2	1	1	90	2	46	3	7	10	250	
313	1	APA_P02SU	2	1	1	63	0	9	3	1	15	159	
304	1	APA_P02SU	2	1	1	0	0	18	3	3	0	176	
315	1	APA_P02SU	2	1	1	62	0	7	3	1	14	158	
306	1	APA_P02SU	2	1	1	1	0	16	3	3	1	177	
317	1	APA_P02SU	2	1	1	61	0	5	3	1	13	157	
308	1	APA_P02SU	2	1	1	2	0	14	3	3	2	178	
319	1	APA_P02SU	2	1	1	60	0	3	3	1	12	156	
310	1	APA_P02SU	2	1	1	3	0	12	3	3	3	179	
321	1	APA_P02SU	2	1	1	59	0	1	3	1	11	155	
